trade_date,ticker,open_price,high_price,low_price,close_price,volume,daily_change_pct
2022-02-09,BBRI.JK,3332.4701325491574,3408.208090107093,3317.3225410375703,3370.339111328125,149000100,1.1364
2022-02-10,BBRI.JK,3408.2077128775168,3408.2077128775168,3370.3387382899887,3385.486328125,112521600,-0.6667
2022-02-11,BBRI.JK,3347.6177240607444,3370.339111328125,3317.3225410375703,3370.339111328125,103418200,0.6787
2022-02-14,BBRI.JK,3370.3391284899376,3370.3391284899376,3317.3225579294217,3340.0439453125,105260000,-0.8989
2022-02-15,BBRI.JK,3362.764957057703,3370.3387520060314,3324.8959823160626,3355.191162109375,96658500,-0.2252
2022-02-16,BBRI.JK,3385.486160209276,3385.486160209276,3340.0433929581445,3347.6171875,89636300,-1.1186
2022-02-17,BBRI.JK,3324.8961753151634,3340.043766091087,3287.0271983753555,3332.469970703125,118305100,0.2278
2022-02-18,BBRI.JK,3332.469777264391,3362.764957057703,3309.748392419406,3355.191162109375,127058000,0.6818
2022-02-21,BBRI.JK,3377.912890190006,3400.63427734375,3362.765298754176,3400.63427734375,133717300,0.6726
2022-02-22,BBRI.JK,3362.764957057703,3385.486341902688,3347.6173671610472,3355.191162109375,109060900,-0.2252
2022-02-23,BBRI.JK,3423.355237688337,3423.355237688337,3377.9124690464564,3393.06005859375,160827800,-0.885
2022-02-24,BBRI.JK,3385.486107341793,3385.486107341793,3309.748163105958,3324.895751953125,217523600,-1.7897
2022-02-25,BBRI.JK,3370.3389503562844,3446.076904296875,3340.043768780048,3446.076904296875,301346400,2.2472
2022-03-01,BBRI.JK,3673.290477777403,3680.864272576944,3506.6669921875,3506.6669921875,494657800,-4.5361
2022-03-02,BBRI.JK,3544.5356766550162,3552.1094708359033,3446.076352303488,3453.650146484375,186635200,-2.5641
2022-03-04,BBRI.JK,3574.83137881424,3582.4051741083376,3491.5196305791624,3536.96240234375,292022600,-1.0593
2022-03-07,BBRI.JK,3468.7982404590707,3506.6672168832965,3423.35546875,3423.35546875,224515800,-1.31
2022-03-08,BBRI.JK,3408.2077267476725,3453.6504964376413,3355.1911621093755,3355.191162109375,214870200,-1.5556
2022-03-09,BBRI.JK,3430.92894279096,3476.371710245145,3408.2075590638674,3461.22412109375,191967100,0.883
2022-03-10,BBRI.JK,3514.240683123632,3514.240683123632,3415.781353639565,3461.22412109375,225575800,-1.5086
2022-03-11,BBRI.JK,3464.572265625,3496.0683771306817,3440.9501819957386,3464.572265625,275965300,0.0
2022-03-14,BBRI.JK,3496.068324806416,3574.808602392146,3472.446241530697,3559.060546875,212052100,1.8018
2022-03-15,BBRI.JK,3582.6823508041284,3653.5485951057485,3566.9342965148794,3629.926513671875,357755700,1.3187
2022-03-16,BBRI.JK,3661.42236328125,3669.2963898689513,3629.9262569304433,3661.42236328125,226817000,0.0
2022-03-17,BBRI.JK,3692.9184696320563,3700.792496219758,3629.9262569304433,3661.42236328125,224068000,-0.8529
2022-03-18,BBRI.JK,3700.792769386258,3700.792769386258,3606.304443359375,3606.304443359375,257863400,-2.5532
2022-03-21,BBRI.JK,3622.052983302696,3645.675067976409,3590.5568704044117,3614.178955078125,118791900,-0.2174
2022-03-22,BBRI.JK,3692.9192131305563,3708.667269476529,3653.549072265625,3653.549072265625,177758500,-1.0661
2022-03-23,BBRI.JK,3685.0444430443545,3692.9184696320563,3637.800283518145,3661.42236328125,146545100,-0.641
2022-03-24,BBRI.JK,3653.548551466702,3724.414794921875,3637.8004973655525,3724.414794921875,206271600,1.9397
2022-03-25,BBRI.JK,3748.0368833764596,3748.0368833764596,3661.4225856513735,3708.666748046875,137104800,-1.0504
2022-03-28,BBRI.JK,3724.414794921875,3732.28882197245,3677.170632618426,3724.414794921875,106801800,0.0
2022-03-29,BBRI.JK,3740.162369132296,3740.162369132296,3677.170160810068,3692.918212890625,93155100,-1.2632
2022-03-30,BBRI.JK,3732.288829244626,3732.288829244626,3692.9186939150413,3708.666748046875,83364400,-0.6329
2022-03-31,BBRI.JK,3700.7927392787687,3740.162874803011,3669.296630859375,3669.296630859375,158650000,-0.8511
2022-04-01,BBRI.JK,3692.918686719576,3724.414794921875,3645.674524416127,3724.414794921875,145105000,0.8529
2022-04-04,BBRI.JK,3724.414805830286,3724.414805830286,3669.296616314827,3700.792724609375,103902000,-0.6342
2022-04-05,BBRI.JK,3724.414805830286,3732.288832903923,3677.1706433884638,3700.792724609375,76154300,-0.6342
2022-04-06,BBRI.JK,3692.918236773947,3692.918236773947,3622.0520019531245,3622.052001953125,111009800,-1.919
2022-04-07,BBRI.JK,3677.1706690613187,3677.1706690613187,3637.800533418264,3645.674560546875,91942500,-0.8565
2022-04-08,BBRI.JK,3645.674567961124,3661.422622250373,3622.0524865272505,3629.926513671875,125657900,-0.432
2022-04-11,BBRI.JK,3622.052255709792,3637.800308995487,3598.43017578125,3598.43017578125,109861100,-0.6522
2022-04-12,BBRI.JK,3582.6823508041284,3629.926513671875,3582.6823508041284,3629.926513671875,96961200,1.3187
2022-04-13,BBRI.JK,3653.5485951057485,3653.5485951057485,3614.1784593826264,3629.926513671875,112327600,-0.6466
2022-04-14,BBRI.JK,3622.0525128200716,3629.926540021854,3566.934322407592,3574.808349609375,150659600,-1.3043
2022-04-18,BBRI.JK,3582.6826171875,3606.3047003777474,3574.808589457418,3582.6826171875,82795100,0.0
2022-04-19,BBRI.JK,3582.682122495555,3622.052255709792,3574.8080958527075,3598.43017578125,148475600,0.4396
2022-04-20,BBRI.JK,3629.926893222455,3834.651620389014,3622.0528652545104,3818.903564453125,404383100,5.2061
2022-04-21,BBRI.JK,3818.903587341309,3818.903587341309,3748.0373352050783,3779.533447265625,208253300,-1.0309
2022-04-22,BBRI.JK,3740.162841796875,3818.9031121504936,3716.5407606907897,3740.162841796875,174349500,0.0
2022-04-25,BBRI.JK,3700.792912254649,3818.903324347882,3677.170829836002,3811.029296875,235752400,2.9787
2022-04-26,BBRI.JK,3811.0292573380566,3921.2656408147773,3803.155229946862,3889.76953125,262734300,2.0661
2022-04-27,BBRI.JK,3858.273704292848,3881.8957881966817,3818.903564453125,3818.903564453125,191955100,-1.0204
2022-04-28,BBRI.JK,3834.6513671875,3881.8955318756416,3826.7773397394762,3834.6513671875,193821200,0.0
2022-05-09,BBRI.JK,3740.1631807912527,3748.037208540287,3566.9345703125,3566.9345703125,561600400,-4.6316
2022-05-10,BBRI.JK,3354.335821088576,3566.9345703125,3354.335821088576,3566.9345703125,435782800,6.338
2022-05-11,BBRI.JK,3582.6826432871662,3606.304726649499,3527.564448775056,3535.4384765625,205233800,-1.3187
2022-05-12,BBRI.JK,3535.438299673575,3535.438299673575,3385.83177919741,3401.579833984375,207373600,-3.7862
2022-05-13,BBRI.JK,3346.461669921875,3433.0759719669118,3346.461669921875,3346.461669921875,336711300,0.0
2022-05-17,BBRI.JK,3362.209881934691,3559.0605775983145,3362.209881934691,3503.9423828125,272650400,4.2155
2022-05-18,BBRI.JK,3543.3125219452245,3566.9346054248595,3488.19432715941,3503.9423828125,129716500,-1.1111
2022-05-19,BBRI.JK,3425.2021088471283,3511.81641504786,3385.8319696649774,3496.068359375,132614900,2.069
2022-05-20,BBRI.JK,3496.0681190921273,3535.43825556839,3472.44603720637,3488.194091796875,122101000,-0.2252
2022-05-23,BBRI.JK,3472.4463251479506,3496.0684089924944,3401.5800736143187,3409.4541015625,175709000,-1.8141
2022-05-24,BBRI.JK,3401.5797803391256,3543.3122711865894,3401.5797803391256,3511.816162109375,165758600,3.2407
2022-05-25,BBRI.JK,3488.19437185704,3503.942427711925,3425.2021484375,3425.2021484375,138961700,-1.8059
2022-05-27,BBRI.JK,3543.3122408022437,3574.808349609375,3496.068077591547,3574.808349609375,209962100,0.8889
2022-05-30,BBRI.JK,3574.808392044653,3574.808392044653,3456.697982615865,3488.194091796875,193724500,-2.4229
2022-05-31,BBRI.JK,3519.6901264890994,3645.674560546875,3503.942072231878,3645.674560546875,379626500,3.5794
2022-06-02,BBRI.JK,3574.8083724975586,3622.052536010742,3527.564208984375,3527.564208984375,225697500,-1.3216
2022-06-03,BBRI.JK,3566.934574633573,3598.430685667865,3551.186519116427,3559.060546875,117643300,-0.2208
2022-06-06,BBRI.JK,3519.690200977885,3551.186310158895,3464.572009911117,3488.194091796875,157277700,-0.8949
2022-06-07,BBRI.JK,3511.8164328835223,3511.8164328835223,3464.572265625,3464.572265625,133318000,-1.3453
2022-06-08,BBRI.JK,3464.5719947217563,3519.690185546875,3448.8239402002937,3519.690185546875,150604000,1.5909
2022-06-09,BBRI.JK,3543.3125043499444,3559.060559924833,3527.564448775056,3535.4384765625,161768800,-0.2222
2022-06-10,BBRI.JK,3519.690460759943,3519.690460759943,3433.076154119318,3464.572265625,222410400,-1.566
2022-06-13,BBRI.JK,3354.335901497696,3425.202152937788,3354.335901497696,3417.328125,164017200,1.8779
2022-06-14,BBRI.JK,3385.8317635912413,3472.4460645203194,3385.8317635912413,3433.075927734375,150381800,1.3953
2022-06-15,BBRI.JK,3433.0761323735956,3503.9423828125,3433.0761323735956,3503.9423828125,160729900,2.0642
2022-06-16,BBRI.JK,3480.3200645016223,3566.9343647494,3472.44603720637,3488.194091796875,240023000,0.2262
2022-06-17,BBRI.JK,3440.9501953125,3464.5722790331806,3425.2021394987128,3440.9501953125,185763100,0.0
2022-06-20,BBRI.JK,3464.572265625,3472.4462935014203,3417.328098366477,3464.572265625,95058800,0.0
2022-06-21,BBRI.JK,3488.1941113058288,3488.1941113058288,3448.823974609375,3448.823974609375,103964600,-1.1287
2022-06-22,BBRI.JK,3472.446080525716,3472.446080525716,3393.7058065908923,3401.579833984375,106208500,-2.0408
2022-06-23,BBRI.JK,3385.8315395700406,3433.075700587297,3385.8315395700406,3393.70556640625,127600700,0.2326
2022-06-24,BBRI.JK,3401.580069124424,3425.202152937788,3393.706041186636,3417.328125,66083900,0.463
2022-06-27,BBRI.JK,3393.7058225257374,3409.4538773866457,3362.209712803921,3370.083740234375,152306100,-0.6961
2022-06-28,BBRI.JK,3401.5795966569767,3409.45362350109,3370.0834892805233,3385.83154296875,178535800,-0.463
2022-06-29,BBRI.JK,3370.0837811191686,3393.7058636971065,3291.343505859375,3291.343505859375,228536100,-2.3364
2022-06-30,BBRI.JK,3244.099352880271,3322.839628435617,3244.099352880271,3267.721435546875,239939100,0.7282
2022-07-01,BBRI.JK,3267.7214396748564,3307.0915775022645,3236.22532941293,3259.847412109375,154659500,-0.241
2022-07-04,BBRI.JK,3220.4768217483365,3244.0989011254637,3118.114477780786,3181.106689453125,246853600,-1.2225
2022-07-05,BBRI.JK,3181.1071568421453,3275.5954882334963,3181.1071568421453,3220.477294921875,180648400,1.2376
2022-07-06,BBRI.JK,3188.9811886058133,3228.3513267367493,3165.3591057272515,3212.603271484375,125309100,0.7407
2022-07-07,BBRI.JK,3181.1071735146606,3236.225367115162,3181.1071735146606,3188.981201171875,172127500,0.2475
2022-07-08,BBRI.JK,3220.4767746698285,3307.091064453125,3188.9806692940847,3307.091064453125,112914000,2.6895
2022-07-11,BBRI.JK,3267.721447990936,3283.4695031619767,3228.3513100633345,3244.099365234375,80867700,-0.7229
2022-07-12,BBRI.JK,3244.099369392488,3259.8474245837137,3228.351314201262,3236.225341796875,56085200,-0.2427
2022-07-13,BBRI.JK,3236.225115696198,3251.9731697871766,3173.2328993322817,3196.85498046875,165745200,-1.2165
2022-07-14,BBRI.JK,3157.484841686502,3220.4770579794995,3157.484841686502,3204.72900390625,188729700,1.4963
2022-07-15,BBRI.JK,3196.855203818811,3244.099369392488,3188.981176223198,3236.225341796875,91362800,1.2315
2022-07-18,BBRI.JK,3236.22532941293,3259.847412109375,3212.6032467164855,3259.847412109375,135284500,0.7299
2022-07-19,BBRI.JK,3267.721452179326,3267.721452179326,3236.225341796875,3236.225341796875,122905900,-0.9639
2022-07-20,BBRI.JK,3291.3432208393897,3385.83154296875,3275.595167151163,3385.83154296875,220223600,2.8708
2022-07-21,BBRI.JK,3385.8315395700406,3393.70556640625,3330.713351716575,3393.70556640625,130405400,0.2326
2022-07-22,BBRI.JK,3409.4536338645344,3409.4536338645344,3362.20947265625,3362.20947265625,86561100,-1.3857
2022-07-25,BBRI.JK,3346.461669921875,3385.8318072150737,3346.461669921875,3346.461669921875,60952800,0.0
2022-07-26,BBRI.JK,3362.2099338734124,3425.2021574588625,3354.335905925231,3409.4541015625,97709800,1.4052
2022-07-27,BBRI.JK,3448.823998345269,3448.823998345269,3385.83177919741,3401.579833984375,88570800,-1.3699
2022-07-28,BBRI.JK,3417.327873019997,3464.5720371631305,3417.327873019997,3433.075927734375,136421400,0.4608
2022-07-29,BBRI.JK,3456.6980098059416,3488.194119234697,3417.327873019997,3433.075927734375,228669400,-0.6834
2022-08-01,BBRI.JK,3456.6980098059416,3472.4460645203194,3409.453845662808,3433.075927734375,200791700,-0.6834
2022-08-02,BBRI.JK,3433.076154119318,3464.572265625,3385.831986860795,3464.572265625,173931000,0.9174
2022-08-03,BBRI.JK,3472.4460566272473,3480.320083966538,3425.201892591502,3448.823974609375,103412300,-0.6803
2022-08-04,BBRI.JK,3448.8239824487528,3456.6980098059416,3425.2019003771857,3433.075927734375,120175700,-0.4566
2022-08-05,BBRI.JK,3433.075927734375,3464.5720371631305,3401.579818305619,3433.075927734375,168879400,0.0
2022-08-08,BBRI.JK,3433.076167405606,3464.5722790331806,3417.3281115918194,3440.9501953125,107242600,0.2294
2022-08-09,BBRI.JK,3464.5722611961455,3519.6904562606296,3456.6982333297906,3472.4462890625,181747100,0.2273
2022-08-10,BBRI.JK,3425.2016737510876,3440.9497274235064,3385.8315395700406,3393.70556640625,205341100,-0.9195
2022-08-11,BBRI.JK,3448.8242322198275,3472.446316002155,3417.3281205100575,3425.2021484375,193329000,-0.6849
2022-08-12,BBRI.JK,3417.3278887713395,3425.201916164822,3401.579833984375,3401.579833984375,103916700,-0.4608
2022-08-15,BBRI.JK,3409.45362350109,3425.201677189317,3385.83154296875,3385.83154296875,135099400,-0.6928
2022-08-16,BBRI.JK,3425.201932247554,3425.201932247554,3362.209712803921,3370.083740234375,205432400,-1.6092
2022-08-18,BBRI.JK,3409.4541015625,3417.3281295106813,3393.7060456661375,3409.4541015625,138795300,0.0
2022-08-19,BBRI.JK,3417.3276503452034,3417.3276503452034,3385.83154296875,3385.83154296875,84552100,-0.9217
2022-08-22,BBRI.JK,3401.5796069964867,3409.4536338645344,3362.20947265625,3362.20947265625,121124400,-1.1574
2022-08-23,BBRI.JK,3354.3354355922966,3393.7055698128634,3354.3354355922966,3385.83154296875,107799500,0.939
2022-08-24,BBRI.JK,3385.831791093022,3409.4538733564614,3370.0837362507286,3377.957763671875,75055900,-0.2326
2022-08-25,BBRI.JK,3370.083499524297,3385.831553260392,3362.20947265625,3362.20947265625,117653800,-0.2336
2022-08-26,BBRI.JK,3370.083499524297,3377.957526392345,3362.20947265625,3362.20947265625,87375200,-0.2336
2022-08-29,BBRI.JK,3346.461669921875,3362.2097248391547,3322.839587545956,3346.461669921875,88409800,0.0
2022-08-30,BBRI.JK,3346.4619094777,3385.832049589202,3346.4619094777,3354.3359375,157219500,0.2353
2022-08-31,BBRI.JK,3346.461873559908,3425.202152937788,3338.58784562212,3417.328125,191475700,2.1176
2022-09-01,BBRI.JK,3401.5795664863326,3456.69775390625,3393.7055397120585,3456.69775390625,139929300,1.6204
2022-09-02,BBRI.JK,3472.44627150632,3503.9423828125,3448.8241880266855,3503.9423828125,220616600,0.907
2022-09-05,BBRI.JK,3488.1945034849878,3622.052983302696,3480.3204752604165,3614.178955078125,261126600,3.6117
2022-09-06,BBRI.JK,3677.170445492393,3692.9184987921462,3582.6821256938733,3590.55615234375,188042700,-2.3555
2022-09-07,BBRI.JK,3551.186298455893,3582.682407533107,3511.816162109375,3511.816162109375,231936700,-1.1086
2022-09-08,BBRI.JK,3527.5636888586955,3637.8000541355295,3527.5636888586955,3622.052001953125,250373200,2.6786
2022-09-09,BBRI.JK,3653.5485951057485,3653.5485951057485,3598.4304050933774,3629.926513671875,119286700,-0.6466
2022-09-12,BBRI.JK,3629.926285593133,3645.674338892886,3590.55615234375,3590.55615234375,97988000,-1.0846
2022-09-13,BBRI.JK,3590.556389021561,3653.5486063728163,3590.556389021561,3606.304443359375,141828800,0.4386
2022-09-14,BBRI.JK,3559.0602803459333,3629.9265248660954,3551.186253177026,3606.304443359375,149960600,1.3274
2022-09-15,BBRI.JK,3622.0524865272505,3700.792757973495,3614.1784593826264,3629.926513671875,295664100,0.2174
2022-09-16,BBRI.JK,3629.9270556640627,3637.801083984375,3543.3127441406255,3543.312744140625,282492200,-2.3861
2022-09-19,BBRI.JK,3559.0600425670127,3622.052255709792,3543.3119892813183,3598.43017578125,134432000,1.1062
2022-09-20,BBRI.JK,3598.4306988620547,3622.0527822243876,3535.4384765625,3535.4384765625,138695500,-1.7505
2022-09-21,BBRI.JK,3535.4384508070057,3582.6826171875,3519.690395346841,3582.6826171875,159976900,1.3363
2022-09-22,BBRI.JK,3543.31199244449,3606.304205643503,3543.31199244449,3590.55615234375,100425300,1.3333
2022-09-23,BBRI.JK,3574.8083724975586,3590.556427001953,3527.564208984375,3527.564208984375,139074000,-1.3216
2022-09-26,BBRI.JK,3527.5641863986784,3574.808349609375,3472.445995986199,3574.808349609375,280747500,1.3393
2022-09-27,BBRI.JK,3543.3124870653974,3582.6826258105684,3527.564431567329,3566.9345703125,213704600,0.6667
2022-09-28,BBRI.JK,3551.186519116427,3590.556657909292,3527.564435840708,3559.060546875,161815300,0.2217
2022-09-29,BBRI.JK,3559.060317993164,3574.8083724975586,3511.8161544799805,3527.564208984375,169368600,-0.885
2022-09-30,BBRI.JK,3503.9423654127227,3551.186532137389,3472.4462542629453,3535.4384765625,224229200,0.8989
2022-10-03,BBRI.JK,3543.3124870653974,3582.6826258105684,3527.564431567329,3566.9345703125,159559600,0.6667
2022-10-04,BBRI.JK,3590.5568468817346,3661.423100438611,3590.5568468817346,3653.549072265625,256367100,1.7544
2022-10-05,BBRI.JK,3669.296676030768,3669.296676030768,3574.808349609375,3574.808349609375,182246200,-2.5751
2022-10-06,BBRI.JK,3574.8083609773416,3598.4304426578087,3551.186279296875,3551.186279296875,123346200,-0.6608
2022-10-07,BBRI.JK,3527.5644707207207,3535.4384985571505,3488.1943315385697,3496.068359375,133678600,-0.8929
2022-10-10,BBRI.JK,3480.320334846968,3488.1943627538617,3417.3281115918194,3440.9501953125,193923600,-1.1312
2022-10-11,BBRI.JK,3456.697982615865,3488.194091796875,3440.9499280253594,3488.194091796875,133742200,0.9112
2022-10-12,BBRI.JK,3519.690460759943,3519.690460759943,3464.572265625,3464.572265625,128741800,-1.566
2022-10-13,BBRI.JK,3456.69826014727,3480.3203439295976,3425.2021484375,3425.2021484375,104269900,-0.9112
2022-10-14,BBRI.JK,3448.8237682047716,3456.6977950728187,3362.20947265625,3362.20947265625,180841100,-2.5114
2022-10-17,BBRI.JK,3362.20946243641,3401.5795966569767,3354.3354355922966,3385.83154296875,145506000,0.7026
2022-10-18,BBRI.JK,3370.0837362507286,3417.327900777608,3370.0837362507286,3377.957763671875,161444100,0.2336
2022-10-19,BBRI.JK,3370.0834892805233,3417.3276503452034,3370.0834892805233,3385.83154296875,81682300,0.4673
2022-10-20,BBRI.JK,3370.083459389237,3464.5717806805237,3370.083459389237,3456.69775390625,149521700,2.5701
2022-10-21,BBRI.JK,3433.075900730107,3511.8161736826323,3433.075900730107,3488.194091796875,165052200,1.6055
2022-10-24,BBRI.JK,3488.194545898438,3574.8088574218755,3488.194545898438,3543.312744140625,186997700,1.5801
2022-10-25,BBRI.JK,3590.5568704044117,3629.927011527267,3582.6828421798405,3614.178955078125,233948800,0.6579
2022-10-26,BBRI.JK,3622.0527645557395,3629.9267923047737,3543.3124870653974,3566.9345703125,178298500,-1.5217
2022-10-27,BBRI.JK,3582.6818714971128,3622.0520019531245,3566.9338193147078,3622.052001953125,131385300,1.0989
2022-10-28,BBRI.JK,3622.052479161042,3645.674560546875,3590.556370646598,3645.674560546875,227256400,0.6522
2022-10-31,BBRI.JK,3645.6743101058464,3685.0444430443545,3645.6743101058464,3661.42236328125,275184000,0.432
2022-11-01,BBRI.JK,3692.9187121739205,3700.7927392787687,3645.67454954483,3669.296630859375,230590200,-0.6397
2022-11-02,BBRI.JK,3685.0447036842465,3685.0447036842465,3598.4304050933774,3629.926513671875,163816900,-1.4957
2022-11-03,BBRI.JK,3645.6743101058464,3669.2963898689513,3614.17820375504,3661.42236328125,174423000,0.432
2022-11-04,BBRI.JK,3661.42236328125,3669.2963898689513,3629.9262569304433,3661.42236328125,85292300,0.0
2022-11-07,BBRI.JK,3661.422108729511,3692.918212890625,3629.926004568397,3692.918212890625,112070500,0.8602
2022-11-08,BBRI.JK,3692.918479225852,3692.918479225852,3629.9262663605923,3637.80029296875,80916300,-1.4925
2022-11-09,BBRI.JK,3622.052230342742,3661.42236328125,3622.052230342742,3661.42236328125,126493900,1.087
2022-11-10,BBRI.JK,3590.5566535596026,3606.304709057671,3559.060542563466,3566.9345703125,196277400,-0.6579
2022-11-11,BBRI.JK,3637.800283518145,3661.42236328125,3614.17820375504,3661.42236328125,153238500,0.6494
2022-11-14,BBRI.JK,3637.8005520350025,3653.5486063728163,3582.682361852654,3606.304443359375,140187600,-0.8658
2022-11-15,BBRI.JK,3606.304443359375,3629.9265248660954,3590.556389021561,3606.304443359375,87986300,0.0
2022-11-16,BBRI.JK,3614.178741185011,3629.926796702157,3535.438463599281,3559.060546875,245789200,-1.5251
2022-11-17,BBRI.JK,3559.060484140792,3677.1708984375,3543.312428901231,3677.1708984375,214514600,3.3186
2022-11-18,BBRI.JK,3677.170676539622,3685.0447036842465,3629.926513671875,3629.926513671875,105313200,-1.2848
2022-11-21,BBRI.JK,3637.801039751838,3645.675067976409,3590.5568704044117,3614.178955078125,82279300,-0.6494
2022-11-22,BBRI.JK,3598.4308986289825,3677.1711808746936,3598.4308986289825,3614.178955078125,154866000,0.4376
2022-11-23,BBRI.JK,3653.548815578158,3677.1708984375,3645.6747879583777,3677.1708984375,147280600,0.6466
2022-11-24,BBRI.JK,3700.792474261785,3732.2885804257153,3677.1703946388375,3716.54052734375,156735700,0.4255
2022-11-25,BBRI.JK,3700.792706620066,3740.162841796875,3692.918679584704,3740.162841796875,177861100,1.0638
2022-11-28,BBRI.JK,3724.415002593361,3803.1552774896268,3724.415002593361,3795.28125,214611600,1.9027
2022-11-29,BBRI.JK,3795.2814805492912,3826.7775924210696,3771.6593966454575,3818.903564453125,184916300,0.6224
2022-11-30,BBRI.JK,3787.4073956960656,3921.265869140625,3779.5333678463853,3921.265869140625,560639800,3.5343
2022-12-01,BBRI.JK,3937.0136955971657,3956.6987640751518,3858.2734216852223,3889.76953125,267382600,-1.2
2022-12-02,BBRI.JK,3858.2731968542303,3881.895277651297,3826.7770891248083,3850.399169921875,199981400,-0.2041
2022-12-05,BBRI.JK,3866.147223786586,3881.895277651297,3826.7770891248083,3850.399169921875,88463000,-0.4073
2022-12-06,BBRI.JK,3826.7773437500005,3850.3994261188273,3779.533179012346,3826.77734375,151325300,-0.0
2022-12-07,BBRI.JK,3811.0293297006306,3811.0293297006306,3732.2890542935925,3748.037109375,253330100,-1.6529
2022-12-08,BBRI.JK,3748.037077091942,3811.029296875,3708.666939727531,3811.029296875,154313900,1.6807
2022-12-09,BBRI.JK,3803.1555313110352,3811.029559326172,3748.0373352050783,3779.533447265625,203573100,-0.6211
2022-12-12,BBRI.JK,3779.533424613402,3818.903564453125,3748.0373127416237,3818.903564453125,139582400,1.0417
2022-12-13,BBRI.JK,3834.650849432533,3921.2651396661217,3811.028770277918,3913.39111328125,194233200,2.0534
2022-12-14,BBRI.JK,3937.013924839985,3937.013924839985,3834.6515627941453,3921.265869140625,201275800,-0.4
2022-12-15,BBRI.JK,3858.273189878755,3889.769297551235,3842.5251360425154,3866.147216796875,170702300,0.2041
2022-12-16,BBRI.JK,3795.2814235457454,3921.265869140625,3795.2814235457454,3921.265869140625,594601900,3.3195
2022-12-19,BBRI.JK,3913.39111328125,3921.2651396661217,3874.0209813568913,3913.39111328125,82959800,0.0
2022-12-20,BBRI.JK,3881.8952706331147,3913.3913783055946,3850.3991629606353,3866.147216796875,78671600,-0.4057
2022-12-21,BBRI.JK,3866.147223786586,3889.7693045836527,3834.6511160571636,3850.399169921875,71277800,-0.4073
2022-12-22,BBRI.JK,3866.14816628733,3913.392339398784,3858.2741374354205,3905.518310546875,87321400,1.0183
2022-12-23,BBRI.JK,3874.0215003842213,3889.769555263832,3842.525390625,3842.525390625,53350600,-0.813
2022-12-26,BBRI.JK,3858.2734256148583,3881.8955078125005,3850.3993982156444,3881.8955078125,43581100,0.6122
2022-12-27,BBRI.JK,3881.8955318756416,3897.6435867716887,3826.7773397394762,3834.6513671875,74123800,-1.217
2022-12-28,BBRI.JK,3834.651387448133,3842.5254149377593,3787.4072225103737,3795.28125,117912500,-1.0267
2022-12-29,BBRI.JK,3795.2812299473817,3834.6513671875,3779.5331750513346,3834.6513671875,106690700,1.0373
2022-12-30,BBRI.JK,3834.6513395116394,3897.643558641194,3834.6513395116394,3889.76953125,182091500,1.4374
2023-01-02,BBRI.JK,3866.1474769795946,3874.021504427618,3795.2812299473817,3834.6513671875,100200100,-0.8147
2023-01-03,BBRI.JK,3803.155508517236,3858.273704292848,3803.155508517236,3818.903564453125,95136500,0.4141
2023-01-04,BBRI.JK,3818.9038495397667,3818.9038495397667,3755.91162109375,3755.91162109375,188071000,-1.6495
2023-01-05,BBRI.JK,3740.1633821684736,3748.03741034146,3598.430875054721,3653.549072265625,292142000,-2.3158
2023-01-06,BBRI.JK,3582.6821067116475,3653.548346185065,3582.6821067116475,3637.80029296875,175932000,1.5385
2023-01-09,BBRI.JK,3606.3049268535538,3653.5490962009803,3582.6828421798405,3614.178955078125,166164900,0.2183
2023-01-10,BBRI.JK,3627.732867720972,3643.6789462604047,3516.110317944942,3532.056396484375,282510000,-2.6374
2023-01-11,BBRI.JK,3516.1105254708905,3532.056604951484,3476.2453267694063,3492.19140625,211610100,-0.6803
2023-01-12,BBRI.JK,3571.9215972222223,3603.813754340278,3516.110322265625,3587.86767578125,210887800,0.4464
2023-01-13,BBRI.JK,3595.8405031476705,3611.7865807669505,3524.0831538609095,3571.92138671875,134592100,-0.6652
2023-01-16,BBRI.JK,3532.056367857266,3611.78675990822,3524.0833286521706,3603.813720703125,172170900,2.0316
2023-01-17,BBRI.JK,3603.813896313048,3651.6521338747257,3595.840856719435,3635.7060546875,150577400,0.885
2023-01-18,BBRI.JK,3635.7057447350544,3683.5439782184103,3635.7057447350544,3667.597900390625,178026000,0.8772
2023-01-19,BBRI.JK,3659.62496663588,3691.51712320787,3651.6519274928824,3675.571044921875,117204100,0.4357
2023-01-20,BBRI.JK,3691.517299857191,3723.4094579553093,3683.5442603326615,3707.46337890625,116038300,0.432
2023-01-24,BBRI.JK,3715.436346937568,3731.3824256797893,3659.625071339793,3683.544189453125,81964700,-0.8584
2023-01-25,BBRI.JK,3683.5442922491775,3683.5442922491775,3627.733015093887,3635.7060546875,84009300,-1.2987
2023-01-26,BBRI.JK,3635.7056398080067,3683.5438719107437,3627.732601124217,3659.624755859375,113840400,0.6579
2023-01-27,BBRI.JK,3667.5978351461476,3731.3821453226024,3667.5978351461476,3699.489990234375,178282600,0.8696
2023-01-30,BBRI.JK,3707.463201493865,3731.3823189228583,3643.678888349885,3675.571044921875,185972400,-0.8602
2023-01-31,BBRI.JK,3675.571218165768,3683.544257684566,3643.6790600905774,3651.652099609375,280039200,-0.6508
2023-02-01,BBRI.JK,3691.517369979467,3739.3556080353565,3683.5443303034854,3731.382568359375,181849300,1.0799
